vorhersagezeitpunkt;station_name;ts;value_q;dimension
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 05:00;0.45709;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 05:00;0.30436;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 05:00;28.909;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 05:00;4.751;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 05:00;2.1535;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 05:00;3.6522;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 05:00;1.3125;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 05:00;29.992;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 05:00;4.9983;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 05:00;1.2337;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 05:00;12.148;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 05:00;1.4805;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 06:00;7.4834;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 06:00;11.46;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 06:00;12.572;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 06:00;4.8253;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 06:00;0.4485;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 06:00;0.30383;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 06:00;28.779;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 06:00;4.6998;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 06:00;2.1232;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 06:00;3.611;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 06:00;1.3152;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 06:00;29.856;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 06:00;5.0019;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 06:00;1.2306;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 06:00;12.061;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 06:00;1.4631;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 07:00;7.4179;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 07:00;11.415;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 07:00;12.543;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 07:00;4.7317;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 07:00;0.44056;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 07:00;0.30334;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 07:00;28.636;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 07:00;4.6547;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 07:00;2.0946;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 07:00;3.5716;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 07:00;1.3032;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 07:00;29.699;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 07:00;4.9827;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 07:00;1.2255;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 07:00;11.969;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 07:00;1.4392;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 08:00;7.3557;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 08:00;11.363;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 08:00;12.493;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 08:00;4.6395;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 08:00;0.43366;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 08:00;0.3029;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 08:00;28.514;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 08:00;4.6145;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 08:00;2.0677;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 08:00;3.5395;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 08:00;1.2931;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 08:00;29.565;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 08:00;4.962;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 08:00;1.219;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 08:00;11.913;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 08:00;1.4192;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 09:00;7.2951;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 09:00;11.302;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 09:00;12.432;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 09:00;4.5477;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 09:00;0.42788;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 09:00;0.30235;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 09:00;28.42;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 09:00;4.5679;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 09:00;2.0423;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 09:00;3.5202;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 09:00;1.295;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 09:00;29.469;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 09:00;4.9561;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 09:00;1.2134;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 09:00;11.836;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 09:00;1.3989;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 10:00;7.2439;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 10:00;11.242;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 10:00;12.358;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 10:00;4.4582;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 10:00;0.42274;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 10:00;0.30193;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 10:00;28.329;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 10:00;4.5268;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 10:00;2.0161;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 10:00;3.502;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 10:00;1.2971;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 10:00;29.369;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 10:00;4.9452;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 10:00;1.2088;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 10:00;11.734;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 10:00;1.3714;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 11:00;7.1993;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 11:00;11.188;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 11:00;12.29;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 11:00;4.3729;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 11:00;0.41792;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 11:00;0.30156;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 11:00;28.305;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 11:00;4.4932;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 11:00;1.9933;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 11:00;3.4805;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 11:00;1.3109;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 11:00;29.337;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 11:00;4.9351;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 11:00;1.2052;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 11:00;11.614;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 11:00;1.3392;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 12:00;7.1598;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 12:00;11.137;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 12:00;12.23;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 12:00;4.2918;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 12:00;0.4134;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 12:00;0.30105;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 12:00;28.375;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 12:00;4.4495;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 12:00;1.9699;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 12:00;3.4524;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 12:00;1.3384;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 12:00;29.413;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 12:00;4.9308;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 12:00;1.203;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 12:00;11.494;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 12:00;1.308;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 13:00;7.1267;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 13:00;11.091;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 13:00;12.172;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 13:00;4.2137;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 13:00;0.4093;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 13:00;0.3005;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 13:00;28.462;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 13:00;4.4066;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 13:00;1.9461;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 13:00;3.4212;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 13:00;1.3732;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 13:00;29.532;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 13:00;4.9591;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 13:00;1.2018;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 13:00;11.387;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 13:00;1.2823;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 14:00;7.1041;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 14:00;11.052;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 14:00;12.116;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 14:00;4.1379;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 14:00;0.40574;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 14:00;0.30001;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 14:00;28.488;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 14:00;4.3675;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 14:00;1.924;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 14:00;3.3875;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 14:00;1.4033;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 14:00;29.609;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 14:00;5.0071;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 14:00;1.2003;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 14:00;11.283;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 14:00;1.2575;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 15:00;7.0922;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 15:00;11.024;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 15:00;12.065;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 15:00;4.0631;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 15:00;0.40268;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 15:00;0.29953;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 15:00;28.442;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 15:00;4.3279;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 15:00;1.9039;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 15:00;3.3534;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 15:00;1.4192;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 15:00;29.622;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 15:00;5.0882;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 15:00;1.1995;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 15:00;11.186;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 15:00;1.2327;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 16:00;7.0853;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 16:00;11.01;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 16:00;12.025;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 16:00;3.9871;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 16:00;0.39988;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 16:00;0.29907;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 16:00;28.377;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 16:00;4.2896;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 16:00;1.8851;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 16:00;3.3233;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 16:00;1.4204;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 16:00;29.615;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 16:00;5.2033;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 16:00;1.1999;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 16:00;11.096;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 16:00;1.2079;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 17:00;7.0655;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 17:00;10.999;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 17:00;11.992;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 17:00;3.9091;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 17:00;0.39697;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 17:00;0.29861;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 17:00;28.328;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 17:00;4.2529;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 17:00;1.8683;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 17:00;3.2967;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 17:00;1.4175;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 17:00;29.624;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 17:00;5.386;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 17:00;1.204;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 17:00;11.024;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 17:00;1.1822;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 18:00;7.0432;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 18:00;10.979;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 18:00;11.956;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 18:00;3.8306;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 18:00;0.39357;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 18:00;0.29808;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 18:00;28.268;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 18:00;4.209;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 18:00;1.8536;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 18:00;3.2679;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 18:00;1.408;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 18:00;29.616;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 18:00;5.5868;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 18:00;1.2128;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 18:00;10.988;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 18:00;1.1563;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 19:00;7.0076;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 19:00;10.937;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 19:00;11.903;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 19:00;3.7526;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 19:00;0.38941;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 19:00;0.29748;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 19:00;28.096;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 19:00;4.1593;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 19:00;1.8325;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 19:00;3.2504;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 19:00;1.3862;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 19:00;29.475;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 19:00;5.7051;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 19:00;1.2226;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 19:00;11.052;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 19:00;1.1311;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 20:00;6.9705;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 20:00;10.881;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 20:00;11.83;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 20:00;3.6771;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 20:00;0.38417;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 20:00;0.29683;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 20:00;27.724;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 20:00;4.1061;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 20:00;1.8084;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 20:00;3.2135;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 20:00;1.3515;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 20:00;29.114;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 20:00;5.6777;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 20:00;1.2257;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 20:00;11.186;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 20:00;1.1076;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 21:00;6.9221;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 21:00;10.825;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 21:00;11.742;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 21:00;3.6037;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 21:00;0.37748;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 21:00;0.29627;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 21:00;27.169;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 21:00;4.0567;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 21:00;1.7836;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 21:00;3.1622;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 21:00;1.312;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 21:00;28.555;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 21:00;5.5283;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 21:00;1.2193;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 21:00;11.293;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 21:00;1.0871;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 22:00;6.8517;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 22:00;10.762;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 22:00;11.65;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 22:00;3.5321;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 22:00;0.36943;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 22:00;0.29576;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 22:00;26.506;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 22:00;4.0086;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 22:00;1.7621;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 22:00;3.1077;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 22:00;1.2705;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 22:00;27.861;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 22:00;5.338;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 22:00;1.2061;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 22:00;11.32;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 22:00;1.0706;cbm/s
09.01.2026 10:00;Ewattingen;10.01.2026 23:00;6.7539;cbm/s
09.01.2026 10:00;Eberfingen;10.01.2026 23:00;10.688;cbm/s
09.01.2026 10:00;Oberlauchringen;10.01.2026 23:00;11.552;cbm/s
09.01.2026 10:00;Illmuehle;10.01.2026 23:00;3.4622;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;10.01.2026 23:00;0.36051;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;10.01.2026 23:00;0.29528;cbm/s
09.01.2026 10:00;Wutachmuendung;10.01.2026 23:00;25.85;cbm/s
09.01.2026 10:00;St-Blasien;10.01.2026 23:00;3.9641;cbm/s
09.01.2026 10:00;Wehra (Pegel);10.01.2026 23:00;1.7423;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;10.01.2026 23:00;3.0555;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;10.01.2026 23:00;1.2336;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;10.01.2026 23:00;27.154;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;10.01.2026 23:00;5.1484;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;10.01.2026 23:00;1.1893;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;10.01.2026 23:00;11.281;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;10.01.2026 23:00;1.0585;cbm/s
09.01.2026 10:00;Ewattingen;11.01.2026 00:00;6.6319;cbm/s
09.01.2026 10:00;Eberfingen;11.01.2026 00:00;10.598;cbm/s
09.01.2026 10:00;Oberlauchringen;11.01.2026 00:00;11.445;cbm/s
09.01.2026 10:00;Illmuehle;11.01.2026 00:00;3.3944;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;11.01.2026 00:00;0.35127;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;11.01.2026 00:00;0.29481;cbm/s
09.01.2026 10:00;Wutachmuendung;11.01.2026 00:00;25.292;cbm/s
09.01.2026 10:00;St-Blasien;11.01.2026 00:00;3.9232;cbm/s
09.01.2026 10:00;Wehra (Pegel);11.01.2026 00:00;1.7235;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;11.01.2026 00:00;3.0095;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;11.01.2026 00:00;1.2064;cbm/s
